UserID,UserCred,SharedNews,avgCred,deviation
User7335,0.0,1,0.0,0.0
User7338,0.0,1,0.0,0.0
User7336,0.398,2,0.5,0.10199999809265137
User7340,0.0,1,0.0,0.0
User7329,0.0,2,0.0,0.0
User7341,0.0,1,0.0,0.0
User7345,0.0,1,0.0,0.0
User7347,0.0,1,0.0,0.0
User7349,0.0,1,0.0,0.0
User7352,0.0,4,0.0,0.0
User7353,0.014,2,0.0,0.014000000432133675
User7354,0.0,2,0.0,0.0
User7362,0.0,1,0.0,0.0
User7369,0.0,3,0.0,0.0
User7374,0.0,1,0.0,0.0
User7377,0.0,1,0.0,0.0
User7380,0.0,1,0.0,0.0
User7381,0.0,1,0.0,0.0
User7382,0.0,1,0.0,0.0
User7386,0.0,1,0.0,0.0
User7391,0.0,1,0.0,0.0
User7393,0.0,1,0.0,0.0
User7398,0.0,1,0.0,0.0
User7397,0.0,1,0.0,0.0
User7401,0.0,2,0.0,0.0
User7404,0.0,1,0.0,0.0
User7407,0.0,1,0.0,0.0
User7406,0.0,1,0.0,0.0
User7408,0.0,1,0.0,0.0
User7412,0.0,1,0.0,0.0
User7416,0.0,1,0.0,0.0
User7418,0.432,6,0.33333334,0.09866666793823242
User7423,0.0,1,0.0,0.0
User7424,0.0,1,0.0,0.0
User7429,0.0,1,0.0,0.0
User7436,0.0,1,0.0,0.0
User7432,0.0,1,0.0,0.0
User7439,0.0,1,0.0,0.0
User7426,0.031,1,0.0,0.03099999949336052
User7448,0.0,1,0.0,0.0
User7449,0.0,1,0.0,0.0
User7450,0.0,1,0.0,0.0
User7455,0.0,1,0.0,0.0
User7456,0.0,1,0.0,0.0
User7462,0.0,1,0.0,0.0
User7459,0.0,1,0.0,0.0
User7458,0.0,1,0.0,0.0
User7469,0.021,2,0.0,0.020999999716877937
User7471,0.0,1,0.0,0.0
User7474,0.0,1,0.0,0.0
User7477,0.0,1,0.0,0.0
User7481,0.739,4,0.75,0.010999977588653564
User7482,0.0,2,0.0,0.0
User7473,0.0,1,0.0,0.0
User7483,0.031,3,0.0,0.03099999949336052
User7475,0.0,1,0.0,0.0
User7496,0.0,1,0.0,0.0
User7494,0.0,1,0.0,0.0
User7497,0.0,1,0.0,0.0
User7498,0.0,1,0.0,0.0
User7485,0.0,1,0.0,0.0
User7504,0.0,1,0.0,0.0
User7505,0.0,1,0.0,0.0
User7512,0.0,1,0.0,0.0
User7509,0.0,1,0.0,0.0
User7508,0.0,1,0.0,0.0
User7515,0.0,1,0.0,0.0
User7490,0.0,1,0.0,0.0
User7518,0.047,1,0.0,0.04699999839067459
User7510,0.0,1,0.0,0.0
User7521,0.0,1,0.0,0.0
User7532,0.0,2,0.0,0.0
User7533,0.0,1,0.0,0.0
User7535,0.0,1,0.0,0.0
User7534,0.0,1,0.0,0.0
User7536,0.0,1,0.0,0.0
User7538,0.0,1,0.0,0.0
User7537,0.0,1,0.0,0.0
User7528,0.0,1,0.0,0.0
User7540,0.047,1,0.0,0.04699999839067459
User7539,0.0,1,0.0,0.0
User7524,0.0,1,0.0,0.0
User7544,0.01,5,0.0,0.009999999776482582
User7542,0.348,2,0.5,0.15200001001358032
User7547,0.032,5,0.0,0.03200000151991844
User7548,0.0,1,0.0,0.0
User7549,0.0,1,0.0,0.0
User7551,0.0,1,0.0,0.0
User7552,0.067,1,0.0,0.06700000166893005
User7555,0.0,2,0.0,0.0
User7553,0.0,1,0.0,0.0
User7556,0.017,2,0.0,0.017000000923871994
User7559,0.0,1,0.0,0.0
User7562,0.0,1,0.0,0.0
User7565,0.0,1,0.0,0.0
User7563,0.0,1,0.0,0.0
User7568,0.0,1,0.0,0.0
User7567,0.0,1,0.0,0.0
User7570,0.0,1,0.0,0.0
User7576,0.321,3,0.33333334,0.012333333492279053
User7572,0.587,2,0.5,0.08700001239776611
User7579,0.486,2,0.5,0.013999998569488525
User7578,0.0,2,0.0,0.0
User7581,0.0,1,0.0,0.0
User7582,0.0,1,0.0,0.0
User7585,0.0,1,0.0,0.0
User7586,0.0,1,0.0,0.0
User7583,0.0,1,0.0,0.0
User7587,0.0,1,0.0,0.0
User7588,0.031,1,0.0,0.03099999949336052
User7584,0.0,1,0.0,0.0
User7590,0.0,1,0.0,0.0
User7591,0.0,1,0.0,0.0
User7597,0.0,1,0.0,0.0
User7595,0.0,2,0.0,0.0
User7592,0.0,1,0.0,0.0
User7596,0.0,1,0.0,0.0
User7599,0.0,1,0.0,0.0
User7600,0.071,1,0.0,0.07100000232458115
User7602,0.023,4,0.0,0.023000000044703484
User7603,0.0,1,0.0,0.0
User7608,0.0,1,0.0,0.0
User7607,0.0,1,0.0,0.0
User7612,0.0,1,0.0,0.0
User7611,0.0,1,0.0,0.0
User7616,0.0,1,0.0,0.0
User7618,0.017,5,0.0,0.017000000923871994
User7613,0.0,1,0.0,0.0
User7622,0.0,1,0.0,0.0
User7621,0.0,1,0.0,0.0
User7624,0.0,3,0.0,0.0
User7620,0.0,1,0.0,0.0
User7626,0.0,1,0.0,0.0
User7625,0.0,1,0.0,0.0
User7628,0.031,1,0.0,0.03099999949336052
User7631,0.0,1,0.0,0.0
User7632,0.0,1,0.0,0.0
User7634,0.0,1,0.0,0.0
User7637,0.0,1,0.0,0.0
User7643,0.0,2,0.0,0.0
User7644,0.0,1,0.0,0.0
User7647,0.0,1,0.0,0.0
User7649,0.0,1,0.0,0.0
User7648,0.0,1,0.0,0.0
User7654,0.047,1,0.0,0.04699999839067459
User7651,0.354,2,0.5,0.1459999978542328
User7655,0.0,1,0.0,0.0
User7656,0.0,1,0.0,0.0
User7659,0.047,1,0.0,0.04699999839067459
User7660,0.0,2,0.0,0.0
User7664,0.0,1,0.0,0.0
User7661,0.0,1,0.0,0.0
User7666,0.0,1,0.0,0.0
User7662,0.0,1,0.0,0.0
User7667,0.0,1,0.0,0.0
User7672,0.0,1,0.0,0.0
User7678,0.0,1,0.0,0.0
User7676,0.0,1,0.0,0.0
User7679,0.02,2,0.0,0.019999999552965164
User7686,0.0,1,0.0,0.0
User7684,0.0,1,0.0,0.0
User7692,0.0,1,0.0,0.0
User7695,0.0,1,0.0,0.0
User7687,0.021,1,0.0,0.020999999716877937
User7693,0.0,1,0.0,0.0
User7697,0.0,1,0.0,0.0
User7696,0.0,1,0.0,0.0
User7702,0.0,1,0.0,0.0
User7703,0.0,1,0.0,0.0
User7706,0.0,1,0.0,0.0
User7710,0.0,1,0.0,0.0
User7714,0.0,2,0.0,0.0
User7707,0.0,1,0.0,0.0
User7717,0.0,1,0.0,0.0
User7718,0.0,1,0.0,0.0
User7724,0.0,1,0.0,0.0
User7729,0.0,2,0.0,0.0
User7731,0.0,1,0.0,0.0
User7740,0.031,2,0.0,0.03099999949336052
User7728,0.0,1,0.0,0.0
User7742,0.0,2,0.0,0.0
User7741,0.0,1,0.0,0.0
User7745,0.0,1,0.0,0.0
User7747,0.0,1,0.0,0.0
User7746,0.0,1,0.0,0.0
User7748,0.0,1,0.0,0.0
User7749,0.0,1,0.0,0.0
User7750,0.0,1,0.0,0.0
User7754,0.038,1,0.0,0.03799999877810478
User7757,0.0,3,0.0,0.0
User7759,0.0,1,0.0,0.0
User7760,0.0,2,0.0,0.0
User7761,0.0,2,0.0,0.0
User7762,0.321,3,0.33333334,0.012333333492279053
User7767,0.026,1,0.0,0.026000000536441803
User7770,0.0,1,0.0,0.0
User7768,0.486,2,0.5,0.013999998569488525
User7769,0.0,1,0.0,0.0
User7778,0.0,1,0.0,0.0
User7777,0.0,1,0.0,0.0
User7776,0.0,1,0.0,0.0
User7780,0.031,2,0.0,0.03099999949336052
User7781,0.0,2,0.0,0.0
User7782,0.0,1,0.0,0.0
User7785,0.0,1,0.0,0.0
User7783,0.0,1,0.0,0.0
User7787,0.321,3,0.33333334,0.012333333492279053
User7796,0.0,1,0.0,0.0
User7802,0.0,1,0.0,0.0
User7800,0.0,1,0.0,0.0
User7808,0.0,1,0.0,0.0
User7811,0.0,1,0.0,0.0
User7804,0.0,1,0.0,0.0
User7809,0.0,1,0.0,0.0
User7813,0.038,1,0.0,0.03799999877810478
User7814,0.0,1,0.0,0.0
User7812,0.0,1,0.0,0.0
User7817,0.0,4,0.0,0.0
User7820,0.0,1,0.0,0.0
User7818,0.0,1,0.0,0.0
User7824,0.0,1,0.0,0.0
User7825,0.229,6,0.16666667,0.062333330512046814
User7826,0.0,1,0.0,0.0
User7830,0.0,1,0.0,0.0
User7829,0.0,1,0.0,0.0
User7836,0.0,3,0.0,0.0
User7838,0.0,1,0.0,0.0
User7850,0.0,1,0.0,0.0
User7847,0.0,1,0.0,0.0
User7849,0.0,1,0.0,0.0
User7852,0.0,1,0.0,0.0
User7859,0.0,1,0.0,0.0
User7851,0.0,1,0.0,0.0
User7860,0.015,3,0.0,0.014999999664723873
User7862,0.026,1,0.0,0.026000000536441803
User7863,0.0,1,0.0,0.0
User7866,0.031,2,0.0,0.03099999949336052
User7870,0.0,1,0.0,0.0
User7869,0.0,1,0.0,0.0
User7868,0.0,1,0.0,0.0
User7872,0.179,3,0.0,0.17900000512599945
User7873,0.0,1,0.0,0.0
User7871,0.0,1,0.0,0.0
User7882,0.0,1,0.0,0.0
User7887,0.0,4,0.0,0.0
User7886,0.0,1,0.0,0.0
User7881,0.0,1,0.0,0.0
User7891,0.0,1,0.0,0.0
User7897,0.0,1,0.0,0.0
User7893,0.0,1,0.0,0.0
User7900,0.0,2,0.0,0.0
User7901,0.0,1,0.0,0.0
User7905,0.0,1,0.0,0.0
User7907,0.0,1,0.0,0.0
User7909,0.0,1,0.0,0.0
User7915,0.0,1,0.0,0.0
User7919,0.0,1,0.0,0.0
User7920,0.24,4,0.25,0.01000000536441803
User7922,0.012,4,0.0,0.012000000104308128
User7924,0.0,1,0.0,0.0
User7923,0.0,1,0.0,0.0
User7931,0.0,1,0.0,0.0
User7932,0.0,4,0.0,0.0
User7941,0.0,2,0.0,0.0
User7945,0.025,2,0.0,0.02500000037252903
User7948,0.0,1,0.0,0.0
User7955,0.0,1,0.0,0.0
User7956,0.486,2,0.5,0.013999998569488525
User7957,0.0,1,0.0,0.0
User7946,0.052,1,0.0,0.052000001072883606
User7964,0.0,2,0.0,0.0
User7961,0.486,2,0.5,0.013999998569488525
User7965,0.0,1,0.0,0.0
User7972,0.047,1,0.0,0.04699999839067459
User7967,0.415,1,0.0,0.41499999165534973
User7978,0.0,2,0.0,0.0
User7974,0.026,1,0.0,0.026000000536441803
User7979,0.015,3,0.0,0.014999999664723873
User7981,0.0,1,0.0,0.0
User7982,0.0,1,0.0,0.0
User7983,0.031,1,0.0,0.03099999949336052
User7984,0.0,1,0.0,0.0
User7980,0.0,1,0.0,0.0
User7986,0.0,1,0.0,0.0
User7991,0.0,1,0.0,0.0
User8003,0.0,1,0.0,0.0
User8006,0.0,1,0.0,0.0
User8011,0.0,1,0.0,0.0
User8013,0.0,1,0.0,0.0
User8007,0.0,1,0.0,0.0
User8015,0.0,3,0.0,0.0
User8020,0.0,1,0.0,0.0
User8018,0.0,1,0.0,0.0
User7998,0.0,1,0.0,0.0
User8028,0.0,1,0.0,0.0
User8024,0.0,1,0.0,0.0
User8027,0.0,1,0.0,0.0
User8034,0.0,1,0.0,0.0
User8030,0.026,1,0.0,0.026000000536441803
User8035,0.017,2,0.0,0.017000000923871994
User8041,0.01,4,0.0,0.009999999776482582
User8036,0.0,1,0.0,0.0
User8051,0.0,1,0.0,0.0
User8045,0.0,1,0.0,0.0
User8047,0.0,1,0.0,0.0
User8050,0.0,1,0.0,0.0
User8053,0.486,2,0.5,0.013999998569488525
User8054,0.0,1,0.0,0.0
User8058,0.0,1,0.0,0.0
User8064,0.0,1,0.0,0.0
User8070,0.019,4,0.0,0.01899999938905239
User8063,0.0,2,0.0,0.0
User8066,0.0,1,0.0,0.0
User8080,0.0,1,0.0,0.0
User8077,0.0,1,0.0,0.0
User8081,0.0,1,0.0,0.0
User8084,0.074,1,0.0,0.07400000095367432
User8087,0.026,1,0.0,0.026000000536441803
User8091,0.0,2,0.0,0.0
User8088,0.0,1,0.0,0.0
User8094,0.0,2,0.0,0.0
User8097,0.0,1,0.0,0.0
User8106,0.0,1,0.0,0.0
User8100,0.0,1,0.0,0.0
User8108,0.0,1,0.0,0.0
User8114,0.0,1,0.0,0.0
User8105,0.0,1,0.0,0.0
User8113,0.0,1,0.0,0.0
User8116,0.0,1,0.0,0.0
User8126,0.026,1,0.0,0.026000000536441803
User8124,0.0,1,0.0,0.0
User8128,0.0,1,0.0,0.0
User8127,0.0,1,0.0,0.0
User8130,0.0,1,0.0,0.0
User8142,0.0,1,0.0,0.0
User8132,0.0,1,0.0,0.0
User8146,0.0,1,0.0,0.0
User8145,0.0,1,0.0,0.0
User8151,0.0,1,0.0,0.0
User8154,0.026,1,0.0,0.026000000536441803
User8153,0.0,1,0.0,0.0
User8155,0.0,2,0.0,0.0
User8156,0.0,1,0.0,0.0
User8164,0.0,1,0.0,0.0
User8163,0.0,1,0.0,0.0
User8168,0.047,1,0.0,0.04699999839067459
User8166,0.0,1,0.0,0.0
User8167,0.0,1,0.0,0.0
User8169,0.321,3,0.33333334,0.012333333492279053
User8170,0.0,2,0.0,0.0
User8173,0.0,1,0.0,0.0
User8172,0.0,1,0.0,0.0
User8175,0.0,1,0.0,0.0
User8179,0.0,1,0.0,0.0
User8178,0.0,1,0.0,0.0
User8183,0.0,2,0.0,0.0
User8185,0.0,2,0.0,0.0
User8187,0.0,1,0.0,0.0
User8192,0.0,1,0.0,0.0
User8191,0.0,1,0.0,0.0
User8195,0.0,1,0.0,0.0
User8199,0.0,1,0.0,0.0
User8203,0.637,2,0.5,0.13700002431869507
User8204,0.11,1,0.0,0.10999999940395355
User8202,0.0,1,0.0,0.0
User8208,0.0,1,0.0,0.0
User8211,0.0,1,0.0,0.0
User8209,0.0,1,0.0,0.0
User8214,0.0,1,0.0,0.0
User8213,0.0,1,0.0,0.0
User8218,0.0,1,0.0,0.0
User8221,0.0,1,0.0,0.0
User8224,0.0,1,0.0,0.0
User8222,0.0,1,0.0,0.0
User8226,0.012,4,0.0,0.012000000104308128
User8230,0.0,1,0.0,0.0
User8235,0.026,1,0.0,0.026000000536441803
User8241,0.0,1,0.0,0.0
User8237,0.0,1,0.0,0.0
User8242,0.0,1,0.0,0.0
User8243,0.306,18,0.33333334,0.027333348989486694
User8246,0.0,1,0.0,0.0
User8244,0.0,1,0.0,0.0
User8247,0.0,1,0.0,0.0
User8245,0.0,1,0.0,0.0
User8248,0.0,1,0.0,0.0
User8250,0.0,4,0.0,0.0
User8253,0.015,3,0.0,0.014999999664723873
User8255,0.0,1,0.0,0.0
User8257,0.0,2,0.0,0.0
User8258,0.031,1,0.0,0.03099999949336052
User8259,0.0,1,0.0,0.0
User8263,0.0,1,0.0,0.0
User8262,0.0,1,0.0,0.0
User8264,0.031,1,0.0,0.03099999949336052
User8267,0.021,2,0.0,0.020999999716877937
User8272,0.0,1,0.0,0.0
User8274,0.486,2,0.5,0.013999998569488525
User8279,0.0,1,0.0,0.0
User8280,0.0,1,0.0,0.0
User8282,0.0,1,0.0,0.0
User8284,0.128,5,0.0,0.12800000607967377
User8287,0.0,1,0.0,0.0
User8290,0.0,1,0.0,0.0
User8289,0.0,1,0.0,0.0
User8291,0.0,1,0.0,0.0
User8293,0.047,1,0.0,0.04699999839067459
User8300,0.0,1,0.0,0.0
User8302,0.0,1,0.0,0.0
User8301,0.082,1,0.0,0.0820000022649765
User8303,0.047,1,0.0,0.04699999839067459
User8308,0.021,1,0.0,0.020999999716877937
User8297,0.0,1,0.0,0.0
User8309,0.486,2,0.5,0.013999998569488525
User8306,0.0,1,0.0,0.0
User8312,0.0,1,0.0,0.0
User8314,0.0,1,0.0,0.0
User8316,0.0,1,0.0,0.0
User8313,0.0,1,0.0,0.0
User8318,0.0,1,0.0,0.0
User8323,0.0,4,0.0,0.0
User8317,0.0,1,0.0,0.0
User8325,0.0,2,0.0,0.0
User8329,0.0,1,0.0,0.0
User8333,0.0,2,0.0,0.0
User8334,0.0,1,0.0,0.0
User8340,0.0,2,0.0,0.0
User8342,0.0,2,0.0,0.0
User8344,0.0,1,0.0,0.0
User8353,0.047,1,0.0,0.04699999839067459
User8357,0.0,1,0.0,0.0
User8346,0.0,1,0.0,0.0
User8362,0.486,2,0.5,0.013999998569488525
User8364,0.0,1,0.0,0.0
User8367,0.0,1,0.0,0.0
User8370,0.013,3,0.0,0.013000000268220901
User8371,0.0,1,0.0,0.0
User8360,0.047,1,0.0,0.04699999839067459
User8373,0.654,3,0.6666667,0.012666702270507812
User8372,0.0,1,0.0,0.0
User8374,0.0,5,0.0,0.0
User8375,0.0,1,0.0,0.0
User8381,0.0,1,0.0,0.0
User8384,0.0,2,0.0,0.0
User8382,0.0,1,0.0,0.0
User8387,0.265,3,0.33333334,0.06833335757255554
User8388,0.041,3,0.0,0.04100000113248825
User8392,0.0,1,0.0,0.0
User8401,0.0,1,0.0,0.0
User8406,0.0,2,0.0,0.0
User8403,0.0,1,0.0,0.0
User8413,0.072,2,0.0,0.07199999690055847
User8416,0.0,1,0.0,0.0
User8417,0.047,1,0.0,0.04699999839067459
User8419,0.015,4,0.0,0.014999999664723873
User8424,0.01,4,0.0,0.009999999776482582
User8425,0.486,2,0.5,0.013999998569488525
User8429,0.0,1,0.0,0.0
User8420,0.0,1,0.0,0.0
User8432,0.0,1,0.0,0.0
User8427,0.0,1,0.0,0.0
User8434,0.0,1,0.0,0.0
User8423,0.0,1,0.0,0.0
User8433,0.0,1,0.0,0.0
User8444,0.076,1,0.0,0.07599999755620956
User8442,0.0,1,0.0,0.0
User8450,0.0,1,0.0,0.0
User8449,0.0,1,0.0,0.0
User8455,0.0,1,0.0,0.0
User8454,0.0,1,0.0,0.0
User8456,0.0,1,0.0,0.0
User8462,0.0,1,0.0,0.0
User8466,0.0,1,0.0,0.0
User8471,0.0,1,0.0,0.0
User8474,0.0,1,0.0,0.0
User8465,0.0,1,0.0,0.0
User8475,0.0,1,0.0,0.0
User8477,0.031,1,0.0,0.03099999949336052
User8485,0.315,2,0.5,0.1850000023841858
User8472,0.0,1,0.0,0.0
User8493,0.0,2,0.0,0.0
User8488,0.486,2,0.5,0.013999998569488525
User8497,0.0,1,0.0,0.0
User8500,0.0,2,0.0,0.0
User8505,0.0,1,0.0,0.0
User8506,0.0,1,0.0,0.0
User8507,0.0,1,0.0,0.0
User8508,0.0,1,0.0,0.0
User8516,0.0,1,0.0,0.0
User8518,0.0,1,0.0,0.0
User8513,0.0,1,0.0,0.0
User8520,0.0,1,0.0,0.0
User8526,0.0,7,0.0,0.0
User8522,0.0,1,0.0,0.0
User8525,0.0,1,0.0,0.0
User8527,0.0,1,0.0,0.0
User8528,0.054,3,0.0,0.05400000140070915
User8529,0.047,1,0.0,0.04699999839067459
User8535,0.0,1,0.0,0.0
User8530,0.486,2,0.5,0.013999998569488525
User8536,0.0,1,0.0,0.0
User8538,0.0,4,0.0,0.0
User8542,0.0,3,0.0,0.0
User8543,0.0,1,0.0,0.0
User8545,0.0,1,0.0,0.0
User8549,0.0,1,0.0,0.0
User8554,0.024,3,0.0,0.024000000208616257
User8556,0.0,1,0.0,0.0
User8555,0.0,1,0.0,0.0
User8559,0.486,2,0.5,0.013999998569488525
User8568,0.047,1,0.0,0.04699999839067459
User8567,0.0,1,0.0,0.0
User8571,0.0,1,0.0,0.0
User8578,0.0,1,0.0,0.0
User8586,0.0,1,0.0,0.0
User8585,0.0,1,0.0,0.0
User8587,0.0,1,0.0,0.0
User8595,0.0,1,0.0,0.0
User8596,0.0,1,0.0,0.0
User8597,0.321,2,0.5,0.17899999022483826
User8594,0.0,1,0.0,0.0
User8601,0.019,4,0.0,0.01899999938905239
User8602,0.0,1,0.0,0.0
User8605,0.151,2,0.0,0.1509999930858612
User8604,0.0,1,0.0,0.0
User8610,0.0,1,0.0,0.0
User8612,0.0,1,0.0,0.0
User8613,0.0,3,0.0,0.0
User8611,0.0,1,0.0,0.0
User8614,0.0,1,0.0,0.0
User8618,0.0,1,0.0,0.0
User8619,0.0,2,0.0,0.0
User8616,0.0,1,0.0,0.0
User8620,0.0,2,0.0,0.0
User8624,0.0,2,0.0,0.0
User8626,0.0,2,0.0,0.0
User8622,0.0,1,0.0,0.0
User8627,0.0,1,0.0,0.0
User8628,0.0,1,0.0,0.0
User8629,0.0,1,0.0,0.0
User8632,0.074,1,0.0,0.07400000095367432
User8630,0.0,1,0.0,0.0
User8635,0.038,1,0.0,0.03799999877810478
User8637,0.0,1,0.0,0.0
User8641,0.0,1,0.0,0.0
User8638,0.0,1,0.0,0.0
User8642,0.0,1,0.0,0.0
User8645,0.0,1,0.0,0.0
User8644,0.0,1,0.0,0.0
User8648,0.0,1,0.0,0.0
User8647,0.0,1,0.0,0.0
User8643,0.0,1,0.0,0.0
User8649,0.4,5,0.4,0.0
User8651,0.047,1,0.0,0.04699999839067459
User8650,0.0,1,0.0,0.0
User8655,0.265,3,0.33333334,0.06833335757255554
User8653,0.0,1,0.0,0.0
User8666,0.047,1,0.0,0.04699999839067459
User8659,0.525,3,0.6666667,0.1416667103767395
User8667,0.0,1,0.0,0.0
User8673,0.0,1,0.0,0.0
User8672,0.0,1,0.0,0.0
User8674,0.0,1,0.0,0.0
User8679,0.053,1,0.0,0.05299999937415123
User8681,0.057,1,0.0,0.05700000002980232
User8668,0.0,1,0.0,0.0
User8685,0.486,2,0.5,0.013999998569488525
User8684,0.0,1,0.0,0.0
User8688,0.045,3,0.0,0.04500000178813934
User8687,0.0,1,0.0,0.0
User8683,0.0,1,0.0,0.0
User8691,0.0,3,0.0,0.0
User8690,0.047,1,0.0,0.04699999839067459
User8697,0.0,1,0.0,0.0
User8670,0.0,1,0.0,0.0
User8699,0.0,1,0.0,0.0
User8708,0.026,1,0.0,0.026000000536441803
User8709,0.0,1,0.0,0.0
User8711,0.297,3,0.33333334,0.0363333523273468
User8704,0.739,4,0.75,0.010999977588653564
User8714,0.072,2,0.0,0.07199999690055847
User8718,0.0,2,0.0,0.0
User8721,0.0,1,0.0,0.0
User8716,0.0,1,0.0,0.0
User8722,0.047,1,0.0,0.04699999839067459
User8729,0.0,1,0.0,0.0
User8731,0.156,4,0.25,0.09399999678134918
User8732,0.0,1,0.0,0.0
User8737,0.0,1,0.0,0.0
User8735,0.0,1,0.0,0.0
User8739,0.0,1,0.0,0.0
User8745,0.0,1,0.0,0.0
User8740,0.0,1,0.0,0.0
User8742,0.0,1,0.0,0.0
User8749,0.0,1,0.0,0.0
User8748,0.0,1,0.0,0.0
User8751,0.064,3,0.0,0.06400000303983688
User8750,0.0,1,0.0,0.0
User8754,0.0,1,0.0,0.0
User8757,0.0,1,0.0,0.0
User8756,0.0,1,0.0,0.0
User8759,0.023,4,0.0,0.023000000044703484
User8734,0.047,1,0.0,0.04699999839067459
User8762,0.047,1,0.0,0.04699999839067459
User8764,0.0,1,0.0,0.0
User8761,0.0,1,0.0,0.0
User8765,0.0,1,0.0,0.0
User8768,0.321,3,0.33333334,0.012333333492279053
User8767,0.0,1,0.0,0.0
User8770,0.0,1,0.0,0.0
User8771,0.0,1,0.0,0.0
User8772,0.0,1,0.0,0.0
User8769,0.0,1,0.0,0.0
User8774,0.0,1,0.0,0.0
User8779,0.0,1,0.0,0.0
User8788,0.0,1,0.0,0.0
User8789,0.031,2,0.0,0.03099999949336052
User8781,0.0,1,0.0,0.0
User8796,0.0,1,0.0,0.0
User8793,0.0,2,0.0,0.0
User8798,0.0,1,0.0,0.0
User8803,0.0,1,0.0,0.0
User8808,0.0,1,0.0,0.0
User8805,0.0,1,0.0,0.0
User8811,0.0,1,0.0,0.0
User8810,0.0,1,0.0,0.0
User8819,0.0,1,0.0,0.0
User8815,0.031,1,0.0,0.03099999949336052
User8827,0.0,1,0.0,0.0
User8828,0.0,1,0.0,0.0
User8831,0.0,1,0.0,0.0
User8837,0.0,1,0.0,0.0
User8840,0.021,2,0.0,0.020999999716877937
User8820,0.047,1,0.0,0.04699999839067459
User8835,0.0,1,0.0,0.0
User8843,0.0,1,0.0,0.0
User8844,0.0,1,0.0,0.0
User8841,0.0,1,0.0,0.0
User8845,0.0,1,0.0,0.0
User8847,0.0,1,0.0,0.0
User8850,0.0,1,0.0,0.0
User8846,0.0,1,0.0,0.0
User8854,0.0,2,0.0,0.0
User8852,0.0,2,0.0,0.0
User8856,0.0,1,0.0,0.0
User8858,0.0,1,0.0,0.0
User8861,0.0,1,0.0,0.0
User8864,0.02,2,0.0,0.019999999552965164
User8859,0.0,1,0.0,0.0
User8866,0.0,1,0.0,0.0
User8872,0.047,1,0.0,0.04699999839067459
User8870,0.0,2,0.0,0.0
User8873,0.0,2,0.0,0.0
User8877,0.0,1,0.0,0.0
User8875,0.0,1,0.0,0.0
User8878,0.0,6,0.0,0.0
User8879,0.0,1,0.0,0.0
User8885,0.031,1,0.0,0.03099999949336052
User8889,0.0,1,0.0,0.0
User8886,0.0,1,0.0,0.0
User8891,0.0,1,0.0,0.0
User8895,0.0,1,0.0,0.0
User8897,0.0,1,0.0,0.0
User8899,0.219,4,0.25,0.031000003218650818
User8911,0.255,2,0.0,0.2549999952316284
User8914,0.038,1,0.0,0.03799999877810478
User8918,0.0,1,0.0,0.0
User8908,0.0,1,0.0,0.0
User8920,0.0,1,0.0,0.0
User8922,0.021,2,0.0,0.020999999716877937
User8924,0.0,1,0.0,0.0
User8927,0.11,1,0.0,0.10999999940395355
User8930,0.0,1,0.0,0.0
User8931,0.0,1,0.0,0.0
User8939,0.015,3,0.0,0.014999999664723873
User8940,0.0,3,0.0,0.0
User8951,0.0,1,0.0,0.0
User8952,0.0,3,0.0,0.0
User8954,0.0,1,0.0,0.0
User8959,0.0,1,0.0,0.0
User8965,0.0,1,0.0,0.0
User8956,0.486,2,0.5,0.013999998569488525
User8967,0.0,1,0.0,0.0
User8953,0.0,1,0.0,0.0
User8969,0.047,1,0.0,0.04699999839067459
User8968,0.272,2,0.5,0.2279999852180481
User8971,0.0,1,0.0,0.0
User8980,0.0,1,0.0,0.0
User8973,0.0,1,0.0,0.0
User8986,0.0,1,0.0,0.0
User8979,0.0,1,0.0,0.0
User8988,0.019,6,0.0,0.01899999938905239
User8995,0.0,1,0.0,0.0
User8998,0.0,1,0.0,0.0
User8993,0.0,1,0.0,0.0
User9000,0.054,3,0.0,0.05400000140070915
User8999,0.0,1,0.0,0.0
User9001,0.0,1,0.0,0.0
User9009,0.0,1,0.0,0.0
User9002,0.0,1,0.0,0.0
User9010,0.0,1,0.0,0.0
User9008,0.0,1,0.0,0.0
User9017,0.047,1,0.0,0.04699999839067459
User9018,0.027,3,0.0,0.027000000700354576
User9026,0.0,3,0.0,0.0
User9028,0.0,1,0.0,0.0
User9029,0.0,1,0.0,0.0
User9031,0.486,2,0.5,0.013999998569488525
User9033,0.0,1,0.0,0.0
User9034,0.0,2,0.0,0.0
User9035,0.0,1,0.0,0.0
User9036,0.0,1,0.0,0.0
User9042,0.031,2,0.0,0.03099999949336052
User9046,0.0,1,0.0,0.0
User9052,0.0,1,0.0,0.0
User9053,0.0,1,0.0,0.0
User9057,0.0,1,0.0,0.0
User9060,0.037,2,0.0,0.03700000047683716
User9058,0.0,1,0.0,0.0
User9059,0.0,1,0.0,0.0
User9063,0.0,1,0.0,0.0
User9032,0.0,1,0.0,0.0
User9064,0.0,1,0.0,0.0
User9062,0.0,1,0.0,0.0
User9067,0.0,2,0.0,0.0
User9073,0.0,1,0.0,0.0
User9068,0.0,1,0.0,0.0
User9069,0.0,1,0.0,0.0
User9079,0.0,3,0.0,0.0
User9086,0.321,3,0.33333334,0.012333333492279053
User9089,0.0,1,0.0,0.0
User9074,0.0,1,0.0,0.0
User9091,0.0,1,0.0,0.0
